
血,xue,fourth,blood; radical number 143
惊,jing,first,"frighten, surprise, startle"
伤,shang,first,"wound, injury; fall ill from"
素,su,fourth,white (silk); plain; vegetarian; formerly; normally
药,yao,fourth,leaf of Dahurian angelica plant; medicine
适,shi,fourth,"go, reach; appropriate, suitable"
波,bo,first,"waves, breakers; undulations"
夜,ye,fourth,"night, dark; in night; by night"
省,sheng,third,"province; save, economize"
初,chu,first,"beginning, initial, primary"
喜,xi,third,"like, love, enjoy; joyful thing"
卫,wei,fourth,"guard, protect, defend"
源,yuan,second,"spring; source, head; surname"
食,shi,second,eat; meal; food; KangXi radical number 184
险,xian,third,"narrow pass, strategic point"
待,dai,fourth,"treat, entertain, receive; wait"
述,shu,fourth,"narrate, state, express"
陆,lu,fourth,"land, continental; army"
习,xi,second,practice; flapping wings
置,zhi,fourth,"place, lay out; set aside"
居,ju,first,"live, dwell, reside, sit"
劳,lao,second,"labor, toil, do manual work"
财,cai,second,"wealth, valuables, riches"
环,huan,second,jade ring or bracelet; ring
排,pai,second,"row, rank, line"
福,fu,second,"happiness, good fortune, blessing"
纳,na,fourth,"admit, take, receive, accept"
欢,huan,first,"happy, pleased, glad; joy; enjoy"
雷,lei,second,thunder
警,jing,third,"guard, watch; alert, alarm"
获,huo,fourth,"obtain, get, receive; seize"
模,mo,second,"model, standard, pattern; copy"
充,chong,first,"fill, be full, supply"
负,fu,fourth,"load, burden; carry, bear"
云,yun,second,"say, speak; clouds"
停,ting,second,"stop, suspend, delay; suitable"
木,mu,fourth,"tree; wood, lumber; wooden"
游,you,second,"to swim; float, drift; wander, roam"
龙,long,second,dragon; symbolic of emperor
树,shu,fourth,"tree; plant; set up, establish"
疑,yi,second,"doubt, question, suspect"
层,ceng,second,"storey, layer, floor, stratum"
冷,leng,third,"cold, cool; lonely"
洲,zhou,first,continent; island; islet
冲,chong,first,soar; pour boiling water over
射,she,fourth,"shoot, eject, issue forth, emit"
略,lüe,fourth,"approximately, roughly; outline"
范,fan,fourth,surname; bee-like insect
竟,jing,fourth,"finally, after all, at last"
句,ju,fourth,sentence
室,shi,fourth,"room, home, house, chamber"
异,yi,fourth,"different, unusual, strange"
激,ji,first,"arouse, excite, incite; quickly"
汉,han,fourth,Chinese people; Chinese language
村,cun,first,"village, hamlet; uncouth, vulgar"
哈,ha,first,sound of laughter
策,ce,fourth,"scheme, plan; to whip; urge"
演,yan,third,"perform, put on; exercise"
简,jian,third,"simple, terse, succinct, a letter"
卡,ka,third,"card, punch card; calorie"
罪,zui,fourth,"crime, sin, vice; evil; hardship"
判,pan,fourth,judge; discriminate; conclude
担,dan,first,"carry, bear, undertake"
州,zhou,first,"administrative division, state"
静,jing,fourth,"quiet, still, motionless; gentle"
退,tui,fourth,"step back, retreat, withdraw"
既,ji,fourth,already; de facto; since; then
衣,yi,first,"clothes, clothing; cover, skin"
您,nin,second,"you (courteous, as opposed to informal 你)"
宗,zong,first,"lineage, ancestry; ancestor, clan"
积,ji,first,"accumulate, store up, amass"
余,yu,second,"I, my, me; surname; surplus"
痛,tong,fourth,"pain, ache; sorry, sad; bitter"
检,jian,third,check; examine
差,cha,fourth,"to differ; different, wrong; nearly, almost; an officer"
富,fu,fourth,"abundant, ample; rich, wealthy"
灵,ling,second,"spirit, soul; spiritual world"
协,xie,second,be united; cooperate
角,jiao,third,"horn; angle, corner; point"
占,zhan,fourth,divine; observe; versify
配,pei,fourth,"match, pair; equal; blend"
征,zheng,first,"invade, attack, conquer"
修,xiu,first,study; repair; cultivate
皮,pi,second,"skin, hide, fur, feather; outer"
挥,hui,first,direct; wipe away; squander
胜,sheng,fourth,"victory; excel, be better than"
降,jiang,fourth,"descend, fall, drop; lower, down"
阶,jie,first,"stairs, steps; rank, degree"
审,shen,third,"examine, investigate; judge"
沉,chen,second,"sink, submerge; addicted to"
坚,jian,first,"hard, strong, firm; resolute"
善,shan,fourth,"good, virtuous, charitable, kind"
妈,ma,first,"mother, mama"
刘,liu,second,"surname; kill, destroy"
读,du,second,"read, study; pronounce"
啊,a,neutral,exclamatory particle
超,chao,first,"jump over, leap over; surpass"
免,mian,third,spare; excuse from; evade
压,ya,first,press; oppress; crush; pressure
银,yin,second,"silver; cash, money, wealth"
买,mai,third,"buy, purchase; bribe, persuade"
皇,huang,second,"royal, imperial; ruler, superior"
养,yang,third,"raise, rear, bring up; support"
伊,yi,first,"third person pronoun; he, she, this, that"
怀,huai,second,"bosom, breast; carry in bosom"
执,zhi,second,hold in hand; keep; carry out
副,fu,fourth,assist; supplement; assistant
乱,luan,fourth,"confusion, state of chaos, revolt"
抗,kang,fourth,"resist, oppose, defy, reject"
犯,fan,fourth,"commit crime, violate; criminal"
追,zhui,first,"pursue, chase after; expel"
帮,bang,first,"help, assist; defend; shoe upper"
宣,xuan,first,"declare, announce, proclaim"
佛,fu,second,Buddha; of Buddhism; merciful person; Buddhist image; the dead (Jap.)
岁,sui,fourth,year; age; harvest
航,hang,second,"sail; navigate; ship, boat"
优,you,first,"superior, excellent; actor"
怪,guai,fourth,"strange, unusual, peculiar"
香,xiang,first,"fragrant, sweet smelling, incense"
著,zhe,neutral,manifest; (Cant.) to wear
田,tian,second,"field, arable land, cultivated"
铁,tie,third,"iron; strong, solid, firm"
控,kong,fourth,"accuse, charge; control"
税,shui,fourth,taxes
左,zuo,third,"left; east; unorthodox, improper"
右,you,fourth,right; west; right-wing
份,fen,fourth,"portion, part; duty"
穿,chuan,first,"penetrate, pierce, drill; wear"
艺,yi,fourth,"art; talent, ability; craft"
背,bei,fourth,back; back side; behind; betray
阵,zhen,fourth,"column, row or file of troops"
草,cao,third,"grass, straw, thatch, herbs"
脚,jiao,third,"leg, foot; base, leg, foundation"
概,gai,fourth,"generally, approximately"
恶,e,fourth,"evil, wicked, bad, foul"
块,kuai,fourth,"piece, lump; dollar"
顿,dun,fourth,"pause, stop; bow, kowtow; arrange"
敢,gan,third,"to dare, venture; bold, brave"
守,shou,third,"defend, protect, guard, conserve"
酒,jiu,third,"wine, spirits, liquor, alcoholic beverage"
岛,dao,third,island
托,tuo,first,"to hold up with palm; to support, rely on"
央,yang,first,"center, conclude, run out; beg"
户,hu,fourth,door; family
烈,lie,fourth,"fiery, violent, vehement, ardent"
洋,yang,second,"ocean, sea; foreign; western"
哥,ge,first,elder brother
索,suo,third,"large rope, cable; rules, laws; to demand, to exact; to search, inquire; isolated"
胡,hu,second,"recklessly, foolishly; wildly"
款,kuan,third,"item, article; clause; fund"
靠,kao,fourth,"lean on, trust, depend on; near"
评,ping,second,"appraise, criticize, evaluate"
版,ban,third,printing blocks; edition
宝,bao,third,"treasure, jewel; precious, rare"
座,zuo,fourth,"seat; stand, base"
释,shi,fourth,"interprete, elucidate; release"
景,jing,third,"scenery, view; conditions"
顾,gu,fourth,look back; look at; look after
弟,di,fourth,"young brother; junior; i, me"
登,deng,first,"rise, mount, board, climb"
货,huo,fourth,"goods, commodities, products"
互,hu,fourth,"mutually, reciprocally"
付,fu,fourth,"give, deliver, pay, hand over; entrust"
伯,bo,second,father's elder brother; senior
慢,man,fourth,"slow(ly), leisurely, sluggish"
欧,ou,first,translit.: Europe; ohm; surname
换,huan,fourth,change
闻,wen,second,hear; smell; make known; news
危,wei,first,"dangerous, precarious; high"
忙,mang,second,"busy, pressed for time; hustling"
核,he,second,"seed, kernel, core, nut; atom"
暗,an,fourth,"dark; obscure; in secret, covert"
姐,jie,third,"elder sister, young lady"
介,jie,fourth,"forerunner, herald, harbinger; to lie between; sea shell; to wear armor"
坏,huai,fourth,"rotten, spoilt, bad, broken down"
讨,tao,third,"to discuss; ask for, beg; demand; dun; marry"
丽,li,fourth,"beautiful, magnificent, elegant"
良,liang,second,"good, virtuous, respectable"
序,xu,fourth,"series, serial order, sequence"
升,sheng,first,"arise, go up; hoist; advance"
监,jian,first,"supervise, control, direct"
临,lin,second,"draw near, approach; descend"
亮,liang,fourth,"bright, brilliant, radiant, light"
露,lu,fourth,"dew; bare, open, exposed"
永,yong,third,"long, perpetual, eternal, forever"
呼,hu,first,"breathe sigh, exhale; call, shout"
味,wei,fourth,"taste, smell, odor; delicacy"
野,ye,third,"open country, field; wilderness"
架,jia,fourth,"rack, stand, prop; prop up"
域,yu,fourth,"district, region, boundary; land"
沙,sha,first,"sand, gravel, pebbles; granulated"
掉,diao,fourth,"turn, move; shake, wag; drop down"
括,kuo,fourth,"include, embrace, enclose"
舰,jian,fourth,warship
鱼,yu,second,fish; surname; KangXi radical 195
杂,za,second,"mixed, blended; mix, mingle"
误,wu,fourth,"err, make mistake; interfere"
湾,wan,first,"bay, cove, inlet, bend of stream"
吉,ji,second,"lucky, propitious, good"
减,jian,third,"decrease, subtract, diminish"
编,bian,first,"knit, weave; arrange; compile"
楚,chu,third,name of feudal state; clear
肯,ken,third,"willing; consent to, permit"
测,ce,fourth,"measure, estimate, conjecture"
败,bai,fourth,"be defeated, decline, fail"
屋,wu,first,"house; room; building, shelter"
跑,pao,third,"run, flee, leave in hurry"
梦,meng,fourth,dream; visionary; wishful
散,san,fourth,"scatter, disperse, break up"
温,wen,first,lukewarm
困,kun,fourth,"to surround, beseige; to be surrounded; difficult"
剑,jian,fourth,"sword, dagger, saber"
渐,jian,fourth,gradually
封,feng,first,"letter, envelope; feudal"
救,jiu,fourth,"save, rescue, relieve; help, aid"
贵,gui,fourth,"expensive, costly, valuable"
枪,qiang,first,"spear, lance; gun, rifle"
缺,que,first,"be short of, lack; gap, deficit"
楼,lou,second,building of two or more stories
县,xian,fourth,"county, district, subdivision"
尚,shang,fourth,"still, yet; even; fairly, rather"
毫,hao,second,fine hair; measure of length
移,yi,second,"change place, shift; move about"
娘,niang,second,mother; young girl; woman; wife
朋,peng,second,"friend, pal, acquaintance"
画,hua,fourth,"a painting, picture, drawing; to draw"
班,ban,first,"class, group, grade; squad; job"
智,zhi,fourth,"wisdom, knowledge, intelligence"
亦,yi,fourth,"also, too; likewise"
耳,er,third,"ear; merely, only; handle"
恩,en,first,"kindness, mercy, charity"
短,duan,third,"short; brief; deficient, lacking"
掌,zhang,third,"palm of hand, sole of foot, paw"
恐,kong,third,"fear; fearful, apprehensive"
遗,yi,second,lose; articles lost; omit
固,gu,fourth,"to become solid, solidify; strength"
席,xi,second,seat; mat; take seat; banquet
松,song,first,pine tree; fir tree
秘,mi,fourth,"secret, mysterious, abstruse"
谢,xie,fourth,thank; decline
鲁,lu,third,"foolish, stupid, rash; vulgar"
遇,yu,fourth,"meet, come across, encounter"
康,kang,first,"peaceful, quiet; happy, healthy"
虑,lü,fourth,"be concerned, worry about"
幸,xing,fourth,"luck(ily), favor, fortunately"
均,jun,first,"equal, even, fair; all, also"
销,xiao,first,"melt, fuse; market, sell"
钟,zhong,first,clock; bell
诗,shi,first,"poetry; poem, verse, ode"
藏,cang,second,"hide, conceal; hoard, store up"
赶,gan,third,"pursue, follow; expel, drive away"
剧,ju,fourth,"theatrical plays, opera, drama"
票,piao,fourth,slip of paper or bamboo; ticket
损,sun,third,diminish; impair; injure
忽,hu,first,"suddenly, abruptly; neglect"
巨,ju,fourth,"large, great, enormous; chief"
炮,pao,fourth,"large gun, cannon; artillery"
旧,jiu,fourth,"old, ancient; former, past"
端,duan,first,"end, extreme; head; beginning"
探,tan,fourth,"find, locate; search, grope for"
湖,hu,second,"a lake; Hubei, Hunan; bluish-green"
录,lu,fourth,"copy, write down, record"
叶,ye,fourth,"to harmonize, to rhyme; to unite; (borrowed for) leaf"
春,chun,first,spring; wanton
乡,xiang,first,country; rural; village
附,fu,fourth,"adhere to, append; rely on near to"
吸,xi,first,"inhale, suck in; absorb; attract"
予,yu,third,"I, me; to give"
礼,li,third,social custom; manners; courtesy
港,gang,third,"port, harbor; small stream; bay"
雨,yu,third,rain; rainy; KangXi radical 173
呀,ya,neutral,particle used to express surprise or mild emphasis; (Cant.) slurred form of the number ten
板,ban,third,"plank, board; iron or tin plate"
庭,ting,second,courtyard; spacious hall or yard
妇,fu,fourth,married women; woman; wife
归,gui,first,"return; return to, revert to"
睛,jing,first,eyeball; pupil of eye
饭,fan,fourth,"cooked rice; food, meal"
额,e,second,"forehead; tablet, plaque; fixed"
含,han,second,hold in mouth; cherish; contain
顺,shun,fourth,"obey, submit to, go along with"
输,shu,first,"transport, carry, haul"
摇,yao,second,"wag, swing, wave; shake; scull"
招,zhao,first,"beckon, summon; recruit, levy"
婚,hun,first,"get married; marriage, wedding"
脱,tuo,first,take off
补,bu,third,"mend, patch, fix, repair, restore"
谓,wei,fourth,"say, tell; call, name; be called"
督,du,first,"supervise, oversee, direct"
毒,du,second,"poison, venom; poisonous"
油,you,second,"oil, fat, grease, lard; paints"
疗,liao,second,"be healed, cured, recover"
旅,lü,third,"trip, journey; travel; traveler"
泽,ze,second,"marsh, swamp; grace, brilliance"
材,cai,second,"material, stuff; timber; talent"
